,"Mitchell, Bob",,"1,001 Life story questions",".","Engadine NSW, Bob Mitchell, 6th. ed., 2010",".","95p.",".",646459236,,"...............",,"907.2  MIT","2012 - Jan.","...................","32.95",".........",,743,"Oral history   2. Interviewing"
,"Caulfield, Tom",,"Maidlow - Morgan Family",".","PIADGS",".","..............",".",,,"Family History Research Report",0,"929.9  MAI","2011 - July","...................","........","........",,698,"Maidlow Family    2. Morgan Family"
,"Tennison, J.",,"Making history. The S.D.A Victorian Branch 1908-2008",0,"Melbourne, SDAS Victorian Branch, 2009",0,"151p., illus.",,,,"...............",,"331.881  TEN","2014 - April","don. - W.G.R.L.C.","........",".........",,966,"Shop, Distributive and Allied Employees Association.  Victoria Branch    2. Victoria - Social conditions."
,"Murdoch, Walter                  ",,"Making of Australia. An introductory history",".","Melbourne, Whitcombe & Tombs, nd.",".","242p,",".",,,"...............",,"994  MUR","...............","...................","........","........",,531,"Australia - History"
,".......................................",,"Making of maps",".","London, Marshall Cavendish, 1968",".","64., illus.",".",,,"...............",,"526.8  MAK","...............","...................","........","........",,186,"Cartography - History"
,"Morey, Margaret",,"Manse folk of Kirklands Tasmania",,"Campbell Town (Tas.), [M. Morey], 1986",,"86p., illus. ",,,,"...............",,"285.2  MOR","2016 Feb.","don. - Wonthaggi FHG","........","........",,1073,"Presbyterian Church - Tasmania    2. Presbyterian Church - Clergy"
,"Mansfield Historical Society",,"Mansfield Valley. 150 years of history",,"Mansfield (Vic.), Mansfield Historical Society, 2nd. ed. 1995",0,"62 p., illus.",,,,,,"994.55  MAN","2015 Jan.","Time Booksellers","20.00",,,1021,"Victoria - Mansfield"
,"Bach, J.",,"Maritime history of Australia",".","Sydney, Book Club Associates, 1976",".","481p., illus., bibliog., Index",".",,,"...............",,"387.5  BAC","...............","...................","........","........",,187,"Australia - Ships and shipping"
,"Thomas, Ann",,"Maroondah country",".","Reservoir (Vic.), Ann Thomas, 1979",".","64p., illus., map",".",,,"...............",,"994.52   THO 1","...............","...................","........","........",,188,"Victoria - Healesville region"
,"Litchfield, Lois",,"Marree and the track beyond in black and white  (Birdsville Track)",".","S.A., Lois Litchfield, 1983",".","198p., illus.",".",,,"...............",,"994.237  LIT","2009","don. - Jenny Adam ","........","........",,612,"South Australia - Marree region"
,"Pownall, Eve",,"Mary of Maranoa. Tales of Australian pioneer women",".","Melbourne, MUP, 3rd. ed. 1964",".","267p., illus.",".",,,"...............",,"994  POW","2009","don. - Jenny Adam ","........","........",,613,"Frontier and pioneer life - Australia   2. Women - Australia - History"
,".......................................",,"Matthew Flinders. The ultimate voyage",".","Sydney, S.L.N.S.W., 2001",".","34p., illus., bibliog.",".",,,"...............",,"994.02  MAT","2001","don. - W.G.R.L.C.","........","........",,567,"Flinders, Matthew, 1774-1815   2. Australia - Discovery and exploration"
,"Cannon, Michael",,"Melbourne after the gold rush",,"Main Ridge (Vic.), Loch Haven Books, 1993",,"473p., illus.",,,,"...............",,"994.51  CAN 1","2013  Nov.","don. - Rod Grant","........",".........",,935,"Victoria - Melbourne"
,"Gill, Edmund",,"Melbourne before history began",".","Sydney, A.B.C, n.d. ",".","32p.",".",,,"...............",,"559.541  GIL","...............","don. - Marjorie Batterham","........","........",,418,"Victoria - Melbourne - Geology   2. Victoria - Melbourne - Paleontology"
,"Harvey, Anthony",,"Melbourne book",".","Richmond (Vic.), Hutchinson, 1982",".","328p., illus.",".",,,"...............",,"994.51  HUT.","...............","...................","........","........",,189,"Victoria - Melbourne"
,".......................................",,"Melbourne centre stage. The Corporation of Melbourne 1842-1992",".","Melbourne, RHSV, n.d.",".","189p.,  illus.",".",,,"...............",,"994.51  MEL.","...............","...................","........","........",,532,"Victoria - Melbourne"
,"Tipping, Marjorie",,"Melbourne of the Yarra",,"Melbourne, Lansdowne, 1977",,"96p., illus.",,"0 7018 1008 4",,,,"994.51  TIP","2017 - July","Bill's Book Shed","3.00",,,1128,"Victoria - Melbourne"
,"Newnham, W.H.",,"Melbourne sketchbook",".","Adelaide, Rigby, 1967",".","63p., illus.",".",,,"...............",,"919.45  NEW","...............","...................","........","........",,190,"Victoria - Melbourne"
,".......................................",,"Melbourne town: a boom city in old Australia",".","Noble Park, Vic: Five Mile Press, 2000",".","95p.,  illus.",".",,,"Centenary collection",0,"994.51 MEL","2012 - May","don. - W.G.R.L.C.","........",".........",,804,"Victoria - Melbourne"
,"Carroll, Brian",,"Melbourne. An illustrated history",,"Melbourne, Lansdowne, 1972",,"128p., illus.",,"7018 0195 6",,,,"994.51  CAR","2017 - July","Bill's Book Shed","3.00",,,1129,"Victoria - Melbourne"
,"Peck, Harry H.",,"Memoirs of a stockman",0,"Melbourne, Stock & Land, 1942",1993,"373p., illus.",,,,"...............",,"636.009  PEC","2014 - Jun.","don. - Jan Andrews","........",".........",,1000,"Auctioneers - Victoria   2. Victoria - Pastoralists   3. Victoria - Newmarket   4. Victoria - Gippsland   5. Victoria - Westernport   6. New South Wales - Kyogle   7. Victoria - Upper Yarra region   8. Victoria - Goulburn region  9. Victoria - Ovens Valley   10 New South Wales - Albury  11. Victoria - Upper Murray region"
,"Korzelinski, Seweryn",,"Memoirs of gold-digging in Australia",,"St Lucia (Qld), UQP, 1979",,"160p., illus.",,702213462,,,,"994.5  KOR","2016 Apr.","don. - Jan Andrews","........","........",,1078,"Gold mines and mining - Victoria"
,"................................",,"Memories of Wonthaggi. The town that refused to die! : 100 years and still going strong",,"Wonthaggi, Bass Coast Shire Council, 2102",,"240p., illus.",,"9780646587042",,"...............",,"LH  994.56  MEM","2016 - July","don. - Jan Andrews","........","........",,1085,"Victoria - Wonthaggi"
,"Reynolds, John",,"Men and Mines. A History of Australian mining 1788-1971",".","Melbourne, Sun Books, 1974",".","232p., illus.",".",,,"...............",,"622.0994  REY","...............","don. - Yvonne Hancock","........","........",,495,"Australia - Mines and mineral resources - History"
,"Sullivan, Martin",,"Men and women of Port Phillip",".","Sydney, Hale & Ironmonger, 1985",".","320p., illus.",".",,,"...............",,"994.51  SUL","...............","don. - Margaret  Chisholm","........","........",,403,"Victoria - Economic conditions - 1834-1851  2. Victoria - History - 19th century"
,"Broughton, G.W.",,"Men of the Murray.  A surveyor's story",".","Adelaide, Rigby Seal, 1973",".","216p., illus.",".",,,"...............",,"919.44  BRO","...............","...................","........","........",,191,"Murray River region   2. Broughton, Gordon Wentworth, 1888-"
,"Kiddle, Margaret",,"Men of yesterday. A social history of the Western District of Victoria 1834-1890",".","Melbourne, MUP, 1962",".","573p., illus., bibliog.",".",,,"...............",,"994.57  KID","2009","don. - Jenny Adam ","........","........",,614,"Victoria - Western District  2. Victoria - History - 1834-1900"
,".......................................",,"Merbein Monumental & Lawn Cemetery. Register & monumental inscriptions 1914-2005",".","Mildura & District Genealogical Society Inc., 2006",".","157p,. plans",".",,,"...............",,"929.5  MER","2011 - Mar.","...................","........","........",,680,"Victoria - Cemeteries   2. Victoria - Merbein"
,"Knorr, Hilda",,"Merriang, an early Victorian homestead",".","Melbourne, Spectrum, 2nd. ed. 1981",".","43p.",".",,,"...............",,"994.55  KNO","...............","...................","........","........",,192,"O'Donnell, Michael 1832-1892  2. Merriang Homestead (Vic.)  3. Victoria - Historic buildings  4. Victoria - Myrtleford region"
,"Goodman, Judith",,"Merton & Morden. A pictorial history",".","West Sussex, Phillimore, 1995",".","np., illus",".",,,"...............",,"942.193  GOO","2012 - Jun.","don. - Jan Andrews","........",".........",,814,"England - London - Merton   2. England - London - Mordon"
,"Cootes, R. J.",,"Middle ages, The",".","London, Longman, 1972",".","198p., illus.",".",,,"Longman Secondary Histories",0,"940.1  COO","2011 - June","don. - Julie Curran","........","........",,691,"Great Britain - History - Anglo-Saxon period, 449-1066    2. Great Britain - History - Medieval period, 1966-1485"
,"Lapthorne, Alice M.",,"Mildura calling",".","Mildurs (vic.), Mildura Gallery Society, 1965",".","64p., illus",".",,,"...............",,"994.59   LAP","...............","don. - Sheila Skidmore","........","........",,484,"Victoria - Mildura"
,"Crowley, F.K.",,"Modern Australia in documents.  Vol.1. 1901-1939",".","Melbourne, Wren, 1973",".","625p.",".",,,"...............",,"994.04  CRO","...............","...................","........","........",,193,"Australia - History - 20th Century"
,"Crowley, F.K.",,"Modern Australia in documents.  Vol.2. 1939-1970",".","...............",".","..............",".",,,"...............",,"994.04  CRO 1","...............","...................","........","........",,194,"Australia - History - 20th Century"
,"Dures, Alan",,"Modern Ireland",".","London, Wayland, 1973",".","128p., illus.",".",,,"Documentary history",0,"941.5 / DUR","...............","...................","........","........",,195,"Ireland, Northern - Politics and government  2. Ireland - History - 19th century  3. Ireland - History - 20th century"
,"Badman, Peter",,"Modern military towards 2000",".","North Sydney, Time-Life, 1989",".","168p. , illus.",".",,,"Australians at war. 15",0,"355 033  BAD","2012 - Feb.","don. - Rod Grant","........","........",,771,"Australia - Armed forces   2. Military art and science - Austraia"
,".......................................",,"Mont Orgueil, Jersey",".","Suffolk, W.W.Hawes, n.d",".","32p., illus.",".",,,"...............",,"942.341 / MON ","...............","...................","........","........",,196,"Channel Islands - Jersey   2. Mont Orgueil Castle (Jersey}"
"x","Scott, Sheila A.",,"Monumental inscriptions (pre 1855) in Peebleshire",".","photocopy, 1971",".","120p., map",".",,,"...............",,"929.509  PEE","2010 - July ","G.S.V.","2.50",".........",,883,"Scotland - Peebleshire   2. Scotland - Cemeteries"
,"D'Alten, J.R.",,"Moora savage and other tales of the Grampian Mountains. Tales as told by early settlers",,"(Horsham, Vic),  3rd. ed. 1979",0,"32p., illus.",,,,,,"919.458  DAL","2015 Feb.","Bill's book shed","2.00",,,1035,"Victoria - Grampian region"
,"Witney, Dudley",,"Moorlands of England",".","Toronto, Canada, Key Porter Books, 1995",".","144p. illus.",".",,,"...............",,"914.204  WIT","2012 - Feb.","don. - Helen Swaine","........",".........",,749,"England - Pictorial works   2. Moors and heaths  England"
,"McGuire, Frank",,"Mordialloc - the early days",,"Mordialloc, Mordialloc Community Committee for Victoria's 150th Anniversary, 1985",0,"72p., illus, maps",0,,,"...............",,"994.51  MCG 1","2013 - Dec. ","don. - Elaine Alexander","........",".........",,955,"Victoria - Mordialloc"
,"Moresi, Ada",,"Moresi family record",".",".........................",".","..............",".",,,"...............",,"929.9  MOR","2011 - Dec.","don. - Bette Leone","........","........",,742,"Moresi family"
,"Johannsohn, N.",,"Mornington Peninsula",".","Melbourne, Rigby, 1980",".","56p., illus.",".",,,"...............",,"919.45 JOH","...............","...................","........","........",,197,"Victoria - Mornington Peninsula"
,".......................................",,"Morongo. The first fifty years. A history of the Presbyterian Girls' College, Geelong, Victoria, Australia, 1920-1970",".","Council of the College, 1969",".","113p., illus.",".",,,"...............",,"371.02 / M0R","...............","...................","........","........",,198,"Victoria - Education.  2. Morongo Presbyterian Girls College, Geelong"
,"Gaskell, Phillip",,"Morven transformed.  A Highland parish in the nineteenth century",,"Cambridge, C.U.P, 1980",,"273p., illus.",,"0 521.29797",,,,"941.38  GAS","2019  Jan.","Bill's Book Shed","3.00",,,1156,"Scotland - Argyll - Morven  2. Scotland - Highlands - Social conditions"
,"Vines, Jack",,"Morwell's sacred heart. One hundred years of Parish life 1892-1992",,"Morwell (Vic.), Sacred Heart Parish, 1992",,"129p., illus.",,"0 646 11254 6",,,,"282.9456  VIN","2018  Nov.","Bill's Book Shed","3.00",,,1142,"Catholic Church - Victoria - Morwell  2. Victoria - Morwell"
,"Cowan, James",,"Mountain men",".","Frenchs Forest, NSW, Reed, 1982",".","191p., illus.",".",,,"...............",,"994.55  COW","2012 - Feb.","don. - Helen Swaine","........",".........",,750,"Victoria - Alpine region   2. New South Wales - Alpine region"
,"Johnston, W.T.",,"Murder in the Boonjie scrub",".","Eacham Historical Society, 1988",".","59p., illus. maps",".",,,"...............",,"994.36  JOH","...............","...................","........","........",,533,"Queensland - Atherton Tableland"
,"Bligh, William",,"Mutiny on board H.M.S. Bounty 1789",".","Surrey, Pageminster Press, 1981",".","np. ",".",,,"...............",,"910.45  BLI","...............","...................","........","........",,199,"Ship - 'Bounty'   2. Bligh, William, 1754-1817  "
